编码1,编码2,相似度
自我成就压力,成就动机驱动,0.6751
自我成就压力,重要他人期望压力,0.7311
自我成就压力,同辈努力参照,0.6255
自我成就压力,社会焦虑氛围渗透,0.6421
自我成就压力,机构文化强调自律与进取,0.5471
自我成就压力,就业前景不确定性带来的压力,0.6838
自我成就压力,教育中缺乏对休闲正当性的认可,0.5761
自我成就压力,未完成任务压力,0.6989
自我成就压力,早期愧疚导向的教养方式,0.5361
自我成就压力,外部高期待压力,0.7777
自我成就压力,自我成就标准过高,0.7424
自我成就压力,对他人负面评价的恐惧,0.6240
自我成就压力,无意识的社会比较倾向,0.6112
自我成就压力,同辈群体的竞争氛围,0.6468
自我成就压力,社会竞争压力,0.6621
自我成就压力,自我要求严苛,0.7033
自我成就压力,内耗型思维模式,0.6302
自我成就压力,过度关注他人表现,0.6611
自我成就压力,资本主义社会对人的异化,0.4481
自我成就压力,价值条件化的教育影响,0.6338
自我成就压力,社会内卷与经济不安全感,0.5769
自我成就压力,同辈学业努力对比,0.6697
自我成就压力,自我成长期待冲突,0.7303
自我成就压力,家庭优先学习理念灌输,0.5834
自我成就压力,学校内卷化学习氛围,0.6520
自我成就压力,社会整体内卷风气,0.5858
自我成就压力,早期习惯内化,0.5882
自我成就压力,高压环境下的自动化思维,0.6916
自我成就压力,社会结构驱动的内卷压力,0.6320
自我成就压力,过高的自我要求,0.7003
自我成就压力,环境压力过大,0.7359
自我成就压力,成就导向的自我价值绑定,0.7186
自我成就压力,外部认可依赖,0.6535
自我成就压力,未达自我努力标准,0.6881
自我成就压力,焦虑敏感的个体特质,0.6241
自我成就压力,高压竞争的社会环境,0.6665
自我成就压力,应试教育塑造的行为惯性,0.6097
自我成就压力,过高自我目标设定,0.6828
自我成就压力,自我效能感不足,0.6443
自我成就压力,过度关注他人状态,0.6424
自我成就压力,自我敏感性过高,0.6331
自我成就压力,未来目标模糊,0.6023
自我成就压力,奋斗文化内化,0.5483
自我成就压力,奋斗价值观的文化传承,0.5059
自我成就压力,群体压力氛围,0.6746
自我成就压力,自我效能怀疑,0.6605
自我成就压力,社会生活节奏压迫感,0.6316
自我成就压力,高自我学业标准,0.7505
自我成就压力,升学目标驱动压力,0.7983
自我成就压力,学业压力内化,0.7846
自我成就压力,休息引发焦虑反应,0.6426
自我成就压力,早期价值观内化,0.5665
自我成就压力,同辈压力驱动的自我监控,0.7760
自我成就压力,理想自我与现实行为的落差,0.6270
自我成就压力,自动化负面思维模式,0.5985
自我成就压力,社会攀比压力,0.7241
自我成就压力,弥漫性焦虑氛围,0.5941
自我成就压力,亲密关系中的价值评判,0.5322
自我成就压力,家庭权威的期望压力,0.6817
自我成就压力,教育者传递的绩效焦虑,0.5774
自我成就压力,高压教养模式,0.5465
自我成就压力,成就导向型人格特质,0.6380
自我成就压力,目标紧迫性感知,0.6923
自我成就压力,计划秩序破坏敏感,0.5117
自我成就压力,效率至上信念,0.5747
自我成就压力,竞争压力下的自我不足感,0.7212
自我成就压力,外部比较压力,0.7510
自我成就压力,内在认知偏差,0.5961
自我成就压力,职场与校园文化规训,0.5605
自我成就压力,同辈压力驱动的休息不适,0.6913
自我成就压力,好胜性格引发的自我苛责,0.6424
自我成就压力,技术加速带来的紧迫感,0.5756
自我成就压力,对未来不确定性的焦虑,0.5820
自我成就压力,生存与生活压力的内化,0.7028
自我成就压力,他人评价的过度关注,0.6571
自我成就压力,幸福观的绩效化倾向,0.5640
自我成就压力,多源压力驱动的应然自我期待,0.8256
自我成就压力,自我设定目标未达成引发的内疚,0.6943
自我成就压力,代际劳动榜样内化,0.5195
自我成就压力,社会推崇进取文化,0.5824
自我成就压力,个人要强性格,0.6026
自我成就压力,高自我要求与完美主义倾向,0.6785
自我成就压力,时间经济化观念,0.4820
自我成就压力,勤劳美德内化,0.4954
自我成就压力,制度性过劳常态化,0.5667
自我成就压力,社会成功话语对休息的污名化,0.5185
自我成就压力,教育环境强调持续学习,0.5240
自我成就压力,社会内卷氛围压力,0.6549
自我成就压力,高压环境下的休息无效感,0.6558
自我成就压力,同辈竞争引发的休息愧疚,0.6222
自我成就压力,就业压力,0.6860
自我成就压力,时间管理失当,0.5890
自我成就压力,广泛性焦虑倾向,0.5963
自我成就压力,内卷环境引发的竞争压力,0.7082
自我成就压力,就业市场焦虑,0.6069
自我成就压力,休息等同于生命浪费,0.5143
自我成就压力,对未完成任务的恐惧,0.6282
自我成就压力,对目标的矛盾心理,0.6898
自我成就压力,未完成任务的压力,0.7523
自我成就压力,群体学习氛围的压迫感,0.6932
自我成就压力,就业前景焦虑,0.6473
自我成就压力,前途不确定性忧虑,0.6050
自我成就压力,家长期望负担,0.7038
自我成就压力,他人审视恐惧,0.6115
自我成就压力,内在成就驱力,0.6651
自我成就压力,未遵循个人休息计划,0.6049
自我成就压力,资源稀缺引发的生存焦虑,0.6047
自我成就压力,感知他人努力压力,0.7769
自我成就压力,未完成任务焦虑,0.6836
自我成就压力,自我高标准要求,0.7344
自我成就压力,不切实际的任务目标,0.6194
自我成就压力,高强度学业竞争感知,0.7602
自我成就压力,自我设定的高成就标准,0.7147
自我成就压力,对未来后果的灾难化预期,0.6043
自我成就压力,时间紧迫感,0.6584
自我成就压力,内在自我驱策,0.6758
自我成就压力,任务完成不确定性,0.6344
自我成就压力,竞争性社会环境压力,0.7733
自我成就压力,权威人物的价值观内化,0.5834
自我成就压力,努力与疲惫的内在冲突,0.6288
自我成就压力,社会整体奋进氛围的压力,0.6626
自我成就压力,外部高期望的内化,0.7287
自我成就压力,未来不确定性驱动的过度准备,0.5982
自我成就压力,多重压力叠加,0.6843
自我成就压力,竞争压力感知,0.6465
自我成就压力,应试教育内化的竞争焦虑,0.6557
自我成就压力,就业压力驱动的群体比较,0.6263
自我成就压力,经济独立紧迫感,0.6073
自我成就压力,同辈学业成就压力,0.8296
自我成就压力,教育灌输的效率至上观念,0.5481
自我成就压力,现实压力驱动的自我规训,0.7637
自我成就压力,自我定位模糊,0.6775
自我成就压力,就业导向的教育压力,0.6176
自我成就压力,被动卷入竞争环境,0.5663
自我成就压力,同伴成就引发的自我贬抑,0.6749
自我成就压力,高学业成就期待,0.7355
自我成就压力,未完成重要事务的自我责备,0.6337
自我成就压力,观察他人努力引发的相对懈怠感,0.6305
自我成就压力,竞争性评价体系压力,0.6333
自我成就压力,争强好胜的个性倾向,0.6096
自我成就压力,竞争劣势引发的焦虑投射,0.6627
自我成就压力,自我价值感不足,0.6827
自我成就压力,过度关注外部评价,0.6824
自我成就压力,学业进度压力,0.7170
自我成就压力,同伴内卷氛围引发的归因偏差,0.5922
自我成就压力,自我效能感低下,0.6691
自我成就压力,他人成就压力,0.8054
自我成就压力,思维反刍倾向,0.5712
自我成就压力,社会竞争环境强化,0.6077
自我成就压力,内在价值冲突,0.6519
自我成就压力,同辈竞争压力加剧,0.7630
自我成就压力,同伴学习行为引发的焦虑,0.6211
自我成就压力,成功焦虑驱动的自我监控,0.7065
自我成就压力,生存压力加剧,0.6348
自我成就压力,休闲活动的时间消耗感,0.5246
自我成就压力,社会竞争氛围内化,0.6133
自我成就压力,填鸭式教育经历,0.5621
自我成就压力,社会比较压力,0.7448
自我成就压力,效率至上价值观,0.4665
自我成就压力,对落后于他人的担忧,0.6445
自我成就压力,自我价值绑定于持续产出,0.6232
自我成就压力,自我施加的完美主义倾向,0.6811
自我成就压力,同辈竞争性参照,0.6136
自我成就压力,自我提升的迫切需求,0.7175
自我成就压力,同伴行为带来的隐性压力,0.6883
自我成就压力,家庭成就期待压力,0.7699
自我成就压力,成就导向驱动的自我要求,0.6964
自我成就压力,内卷环境下的行为惯性,0.6150
自我成就压力,工作压力引发的休息冲突,0.6712
自我成就压力,学业成绩导向的教育氛围,0.6706
自我成就压力,内卷环境与休息渴望的冲突,0.6481
自我成就压力,群体性内卷压力,0.6903
自我成就压力,担忧被他人超越,0.6349
自我成就压力,卷躺两难困境,0.5016
自我成就压力,能力与期望不匹配,0.7016
自我成就压力,自我行为不一致引发的内疚,0.6277
自我成就压力,未完成应尽责任引发的自我谴责,0.6450
自我成就压力,他人成就引发的不利自我对照,0.6899
自我成就压力,学业压力驱动的休息否定,0.7190
自我成就压力,竞争环境下的休息污名化,0.5380
自我成就压力,功利主义价值观对休息的贬低,0.4753
自我成就压力,同辈行为参照引发的自我审视,0.6065
自我成就压力,休息价值感缺失,0.6240
自我成就压力,成绩导向的社会评价,0.6482
自我成就压力,内外压力叠加,0.7114
自我成就压力,早期高压教育灌输,0.6065
自我成就压力,同辈竞争驱动的自我压榨,0.6850
自我成就压力,对成绩与生活的焦虑,0.7366
自我成就压力,社会竞争压力内化,0.7611
自我成就压力,应试教育惯性,0.5794
自我成就压力,恐惧被他人超越,0.6590
自我成就压力,遵从努力型社会规范的压力,0.6872
自我成就压力,目标模糊引发的自我苛责,0.6909
自我成就压力,功利主义价值观影响,0.4923
自我成就压力,优绩主义文化压力,0.6871
自我成就压力,传统家庭教育规训,0.5476
自我成就压力,社会大众心理氛围,0.6005
自我成就压力,同辈竞争焦虑,0.7171
自我成就压力,社会功利文化压力,0.6037
自我成就压力,自我价值绑定于生产力,0.6395
自我成就压力,错失恐惧驱动,0.6054
自我成就压力,学习效率低下引发的自我责备,0.6430
自我成就压力,重要他人高期待压力,0.6890
自我成就压力,亲密关系中的能力落差感,0.5720
自我成就压力,教育环境内卷氛围,0.6571
自我成就压力,未来方向不确定性,0.6004
自我成就压力,环境竞争压力,0.6762
自我成就压力,情绪调节困难,0.5927
自我成就压力,社会对高效产出的推崇,0.5658
自我成就压力,忙碌脱离不适感,0.6124
自我成就压力,未来方向不明引发的休息焦虑,0.6120
自我成就压力,自我努力不足感,0.6427
自我成就压力,过度焦虑倾向,0.6446
自我成就压力,他人比较引发的心理失衡,0.6608
自我成就压力,忙碌即价值的社会观念,0.5270
自我成就压力,害怕落后的焦虑,0.6588
自我成就压力,对休息即浪费时间的自我苛责,0.6057
自我成就压力,教育环境传递的功利价值观,0.5619
自我成就压力,勤奋崇拜文化,0.5323
自我成就压力,同辈努力感知压力,0.7553
自我成就压力,竞争性社会氛围感知,0.6625
自我成就压力,多重结构性压力叠加,0.7747
自我成就压力,就业竞争压力,0.6983
自我成就压力,应试教育导向下的时间紧迫感,0.5514
自我成就压力,高竞争环境下的不敢松懈心理,0.6566
自我成就压力,表面努力的压力,0.7262
对落后于他人的恐惧,完美主义驱动的自我要求,0.6259
对落后于他人的恐惧,竞争意识引发的休息压力,0.7342
对落后于他人的恐惧,对未完成事务的持续担忧,0.7389
对落后于他人的恐惧,努力至上文化规范,0.5442
对落后于他人的恐惧,心理健康价值被忽视,0.5917
对落后于他人的恐惧,家庭期望压力,0.6535
对落后于他人的恐惧,目标与能力失衡引发的时间侵占,0.5945
对落后于他人的恐惧,同侪努力引发的休息不适,0.6904
对落后于他人的恐惧,自我高期望引发的休息冲突,0.6014
对落后于他人的恐惧,同侪水平相近时的攀比压力,0.7582
对落后于他人的恐惧,成就动机驱动,0.6097
对落后于他人的恐惧,重要他人期望压力,0.5929
对落后于他人的恐惧,同辈努力参照,0.6716
对落后于他人的恐惧,社会焦虑氛围渗透,0.6937
对落后于他人的恐惧,机构文化强调自律与进取,0.5085
对落后于他人的恐惧,就业前景不确定性带来的压力,0.7130
