编码1,编码2,相似度
生产力至上价值观,过度关注他人状态,0.5720
生产力至上价值观,自我敏感性过高,0.4890
生产力至上价值观,未来目标模糊,0.5174
生产力至上价值观,奋斗价值观的文化传承,0.6911
生产力至上价值观,群体压力氛围,0.5953
生产力至上价值观,社会生活节奏压迫感,0.6145
生产力至上价值观,升学目标驱动压力,0.5460
生产力至上价值观,理想自我与现实行为的落差,0.6069
生产力至上价值观,自动化负面思维模式,0.5885
生产力至上价值观,社会攀比压力,0.6029
生产力至上价值观,弥漫性焦虑氛围,0.4761
生产力至上价值观,亲密关系中的价值评判,0.6273
生产力至上价值观,家庭权威的期望压力,0.5430
生产力至上价值观,教育者传递的绩效焦虑,0.5369
生产力至上价值观,高压教养模式,0.6038
生产力至上价值观,成就导向型人格特质,0.5921
生产力至上价值观,目标紧迫性感知,0.5105
生产力至上价值观,计划秩序破坏敏感,0.4976
生产力至上价值观,效率至上信念,0.7138
生产力至上价值观,竞争压力下的自我不足感,0.5851
生产力至上价值观,外部比较压力,0.5599
生产力至上价值观,职场与校园文化规训,0.6230
生产力至上价值观,技术加速带来的紧迫感,0.5663
生产力至上价值观,生存与生活压力的内化,0.5529
生产力至上价值观,他人评价的过度关注,0.6385
生产力至上价值观,幸福观的绩效化倾向,0.6608
生产力至上价值观,多源压力驱动的应然自我期待,0.5580
生产力至上价值观,自我设定目标未达成引发的内疚,0.4958
生产力至上价值观,代际劳动榜样内化,0.6113
生产力至上价值观,个人要强性格,0.5353
生产力至上价值观,时间经济化观念,0.6474
生产力至上价值观,勤劳美德内化,0.6703
生产力至上价值观,制度性过劳常态化,0.5994
生产力至上价值观,社会成功话语对休息的污名化,0.6512
生产力至上价值观,教育环境强调持续学习,0.5520
生产力至上价值观,高压环境下的休息无效感,0.5254
生产力至上价值观,广泛性焦虑倾向,0.4537
生产力至上价值观,内卷环境引发的竞争压力,0.5157
生产力至上价值观,前途不确定性忧虑,0.5901
生产力至上价值观,资源稀缺引发的生存焦虑,0.6410
生产力至上价值观,感知他人努力压力,0.5498
生产力至上价值观,不切实际的任务目标,0.5785
生产力至上价值观,对未来后果的灾难化预期,0.4783
生产力至上价值观,任务完成不确定性,0.5843
生产力至上价值观,权威人物的价值观内化,0.7068
生产力至上价值观,努力与疲惫的内在冲突,0.5573
生产力至上价值观,未来不确定性驱动的过度准备,0.5073
生产力至上价值观,应试教育内化的竞争焦虑,0.5231
生产力至上价值观,就业压力驱动的群体比较,0.5871
生产力至上价值观,经济独立紧迫感,0.5815
生产力至上价值观,教育灌输的效率至上观念,0.6836
生产力至上价值观,现实压力驱动的自我规训,0.5626
生产力至上价值观,自我定位模糊,0.5174
生产力至上价值观,就业导向的教育压力,0.6044
生产力至上价值观,被动卷入竞争环境,0.5574
生产力至上价值观,同伴成就引发的自我贬抑,0.5526
生产力至上价值观,未完成重要事务的自我责备,0.5260
生产力至上价值观,竞争性评价体系压力,0.5721
生产力至上价值观,同伴内卷氛围引发的归因偏差,0.5096
生产力至上价值观,思维反刍倾向,0.5585
生产力至上价值观,内在价值冲突,0.6481
生产力至上价值观,同伴学习行为引发的焦虑,0.4574
生产力至上价值观,成功焦虑驱动的自我监控,0.5202
生产力至上价值观,生存压力加剧,0.6021
生产力至上价值观,休闲活动的时间消耗感,0.5759
生产力至上价值观,填鸭式教育经历,0.5961
生产力至上价值观,效率至上价值观,0.8043
生产力至上价值观,自我提升的迫切需求,0.5839
生产力至上价值观,同伴行为带来的隐性压力,0.5497
生产力至上价值观,成就导向驱动的自我要求,0.6048
生产力至上价值观,内卷环境下的行为惯性,0.5714
生产力至上价值观,工作压力引发的休息冲突,0.5857
生产力至上价值观,卷躺两难困境,0.4627
生产力至上价值观,能力与期望不匹配,0.5840
生产力至上价值观,自我行为不一致引发的内疚,0.5308
生产力至上价值观,竞争环境下的休息污名化,0.5958
生产力至上价值观,功利主义价值观影响,0.7521
生产力至上价值观,同辈行为参照引发的自我审视,0.5330
生产力至上价值观,成绩导向的社会评价,0.6858
生产力至上价值观,早期高压教育灌输,0.6468
生产力至上价值观,对成绩与生活的焦虑,0.5216
生产力至上价值观,遵从努力型社会规范的压力,0.6296
生产力至上价值观,目标模糊引发的自我苛责,0.5097
生产力至上价值观,优绩主义文化压力,0.6845
生产力至上价值观,亲密关系中的能力落差感,0.5386
生产力至上价值观,未来方向不确定性,0.5305
生产力至上价值观,情绪调节困难,0.4671
生产力至上价值观,社会对高效产出的推崇,0.7680
生产力至上价值观,忙碌即价值的社会观念,0.7387
生产力至上价值观,害怕落后的焦虑,0.5201
生产力至上价值观,对休息即浪费时间的自我苛责,0.5469
生产力至上价值观,勤奋崇拜文化,0.6890
生产力至上价值观,同辈努力感知压力,0.5316
生产力至上价值观,就业竞争压力,0.6146
生产力至上价值观,应试教育导向下的时间紧迫感,0.5232
生产力至上价值观,高竞争环境下的不敢松懈心理,0.5700
生产力至上价值观,表面努力的压力,0.5726
自我提升义务感,就业市场竞争激烈,0.5942
自我提升义务感,学历价值下降,0.5497
自我提升义务感,同辈群体的竞争氛围,0.5728
自我提升义务感,同辈竞争性参照,0.6478
自我提升义务感,生活节奏过快,0.5544
自我提升义务感,长期高压习惯化,0.6151
自我提升义务感,自我成就压力,0.6569
自我提升义务感,心理健康价值被忽视,0.6466
自我提升义务感,目标与能力失衡引发的时间侵占,0.6123
自我提升义务感,同侪努力引发的休息不适,0.6338
自我提升义务感,重要他人期望压力,0.5889
自我提升义务感,同辈努力参照,0.6305
自我提升义务感,社会焦虑氛围渗透,0.6013
自我提升义务感,机构文化强调自律与进取,0.5651
自我提升义务感,教育中缺乏对休闲正当性的认可,0.5507
自我提升义务感,早期愧疚导向的教养方式,0.6647
自我提升义务感,对他人负面评价的恐惧,0.6222
自我提升义务感,内耗型思维模式,0.6486
自我提升义务感,资本主义社会对人的异化,0.5364
自我提升义务感,价值条件化的教育影响,0.6610
自我提升义务感,社会内卷与经济不安全感,0.5647
自我提升义务感,自我成长期待冲突,0.7091
自我提升义务感,家庭优先学习理念灌输,0.5598
自我提升义务感,学校内卷化学习氛围,0.6347
自我提升义务感,早期习惯内化,0.6471
自我提升义务感,高压环境下的自动化思维,0.6241
自我提升义务感,社会结构驱动的内卷压力,0.5696
自我提升义务感,焦虑敏感的个体特质,0.6241
自我提升义务感,应试教育塑造的行为惯性,0.5500
自我提升义务感,过度关注他人状态,0.6692
自我提升义务感,自我敏感性过高,0.7002
自我提升义务感,未来目标模糊,0.6416
自我提升义务感,奋斗价值观的文化传承,0.6150
自我提升义务感,群体压力氛围,0.7037
自我提升义务感,社会生活节奏压迫感,0.5783
自我提升义务感,升学目标驱动压力,0.6369
自我提升义务感,理想自我与现实行为的落差,0.7287
自我提升义务感,自动化负面思维模式,0.6504
自我提升义务感,社会攀比压力,0.6725
自我提升义务感,弥漫性焦虑氛围,0.5448
自我提升义务感,亲密关系中的价值评判,0.5980
自我提升义务感,家庭权威的期望压力,0.5410
自我提升义务感,教育者传递的绩效焦虑,0.5228
自我提升义务感,高压教养模式,0.5791
自我提升义务感,成就导向型人格特质,0.6700
自我提升义务感,目标紧迫性感知,0.6156
自我提升义务感,计划秩序破坏敏感,0.5362
自我提升义务感,效率至上信念,0.6823
自我提升义务感,竞争压力下的自我不足感,0.7023
自我提升义务感,外部比较压力,0.6594
自我提升义务感,职场与校园文化规训,0.5924
自我提升义务感,技术加速带来的紧迫感,0.5451
自我提升义务感,生存与生活压力的内化,0.6011
自我提升义务感,他人评价的过度关注,0.7182
自我提升义务感,幸福观的绩效化倾向,0.6215
自我提升义务感,多源压力驱动的应然自我期待,0.7331
自我提升义务感,自我设定目标未达成引发的内疚,0.7554
自我提升义务感,代际劳动榜样内化,0.5762
自我提升义务感,个人要强性格,0.6335
自我提升义务感,时间经济化观念,0.5318
自我提升义务感,勤劳美德内化,0.6437
自我提升义务感,制度性过劳常态化,0.5539
自我提升义务感,社会成功话语对休息的污名化,0.5287
自我提升义务感,教育环境强调持续学习,0.5639
自我提升义务感,高压环境下的休息无效感,0.5968
自我提升义务感,广泛性焦虑倾向,0.5562
自我提升义务感,内卷环境引发的竞争压力,0.6129
自我提升义务感,前途不确定性忧虑,0.6288
自我提升义务感,资源稀缺引发的生存焦虑,0.6223
自我提升义务感,感知他人努力压力,0.6249
自我提升义务感,不切实际的任务目标,0.5922
自我提升义务感,对未来后果的灾难化预期,0.5166
自我提升义务感,任务完成不确定性,0.6281
自我提升义务感,权威人物的价值观内化,0.6413
自我提升义务感,努力与疲惫的内在冲突,0.6757
自我提升义务感,未来不确定性驱动的过度准备,0.5958
自我提升义务感,应试教育内化的竞争焦虑,0.5974
自我提升义务感,就业压力驱动的群体比较,0.5659
自我提升义务感,经济独立紧迫感,0.6244
自我提升义务感,教育灌输的效率至上观念,0.5991
自我提升义务感,现实压力驱动的自我规训,0.6948
自我提升义务感,自我定位模糊,0.7088
自我提升义务感,就业导向的教育压力,0.5268
自我提升义务感,被动卷入竞争环境,0.5422
自我提升义务感,同伴成就引发的自我贬抑,0.6804
自我提升义务感,未完成重要事务的自我责备,0.7000
自我提升义务感,竞争性评价体系压力,0.5374
自我提升义务感,同伴内卷氛围引发的归因偏差,0.5619
自我提升义务感,思维反刍倾向,0.6198
自我提升义务感,内在价值冲突,0.7031
自我提升义务感,同伴学习行为引发的焦虑,0.5397
自我提升义务感,成功焦虑驱动的自我监控,0.6770
自我提升义务感,生存压力加剧,0.5966
自我提升义务感,休闲活动的时间消耗感,0.5630
自我提升义务感,填鸭式教育经历,0.5794
自我提升义务感,效率至上价值观,0.5568
自我提升义务感,自我提升的迫切需求,0.8275
自我提升义务感,同伴行为带来的隐性压力,0.6022
自我提升义务感,成就导向驱动的自我要求,0.7559
自我提升义务感,内卷环境下的行为惯性,0.6151
自我提升义务感,工作压力引发的休息冲突,0.5787
自我提升义务感,卷躺两难困境,0.4561
自我提升义务感,能力与期望不匹配,0.6767
自我提升义务感,自我行为不一致引发的内疚,0.7479
自我提升义务感,竞争环境下的休息污名化,0.5446
自我提升义务感,功利主义价值观影响,0.5707
自我提升义务感,同辈行为参照引发的自我审视,0.6542
自我提升义务感,成绩导向的社会评价,0.5852
自我提升义务感,早期高压教育灌输,0.6259
自我提升义务感,对成绩与生活的焦虑,0.5796
自我提升义务感,遵从努力型社会规范的压力,0.6565
自我提升义务感,目标模糊引发的自我苛责,0.6854
自我提升义务感,优绩主义文化压力,0.6550
自我提升义务感,亲密关系中的能力落差感,0.6310
自我提升义务感,未来方向不确定性,0.5732
自我提升义务感,情绪调节困难,0.6034
自我提升义务感,社会对高效产出的推崇,0.6271
自我提升义务感,忙碌即价值的社会观念,0.5674
自我提升义务感,害怕落后的焦虑,0.5914
自我提升义务感,对休息即浪费时间的自我苛责,0.6761
自我提升义务感,勤奋崇拜文化,0.6373
自我提升义务感,同辈努力感知压力,0.6715
自我提升义务感,就业竞争压力,0.6578
自我提升义务感,应试教育导向下的时间紧迫感,0.5431
自我提升义务感,高竞争环境下的不敢松懈心理,0.6025
自我提升义务感,表面努力的压力,0.6346
就业市场竞争激烈,学历价值下降,0.6987
就业市场竞争激烈,同辈群体的竞争氛围,0.7192
就业市场竞争激烈,同辈竞争性参照,0.6406
